s2orc_paper_id;mag_id;journal_id;journal_cc
16375383;2158759754;179713424;32779
119274625;2161149222;1980519;6235692
5081249;2165527048;173952182;1793782
26645039;2168831125;99517592;339942
119555612;2184099188;18095783;138258
13346405;2202000492;86535114;157317
3169347;2625200035;2764948052;1364
124662866;2480124020;159088426;10510
121900163;2501160480;106296714;445707
119157104;2549161179;187585107;1398361
44179791;2808477574;2764376266;894
119188454;2921112880;1980519;6235692
9541529;2941948780;62159105;2003701
195068900;2949422029;195663288;2486617
118548248;2963041021;75938328;9791
18169951;2963101496;79244937;590583
7180477;2963162398;54953690;247562
55333923;2963247915;105977992;54181
119137300;2963456221;122441808;227633
119144790;2963514954;54953690;247562
17383362;2963528835;145400011;6140
13638617;2963573387;2939117604;88105
119221682;2963596357;83252788;14232
14012264;2963872452;112041929;17486
14638415;2964095634;164566984;2122545
53460801;2964195372;173952182;1793782
119281023;2973138219;25826151;11454
202734092;2979589419;205231332;1790391
38794342;2986765145;2737936280;4380
199577644;2998577672;29980478;485491
118480643;3012109199;61246407;53525
119265696;3017293609;34870678;209403
17957558;1966083270;61604500;440889
119084693;2773096067;133490392;3199219
32607118;2075938483;16904162;54524
119165523;2963728318;62223294;141464
119267702;2072543370;10873449;188197
119245316;2887674318;118523878;20462
119291659;2963197363;4805881;101383
119153303;2907463393;2488590709;3355
53536489;2963168218;68787384;48582
119529589;2903093030;195663288;2486617
15852226;2120915810;185067381;249665
5699408;2963520554;23260266;16509
207852837;2983315916;70718007;205848
10186179;2988322275;62159105;2003701
117478613;3014142888;195663288;2486617
119301697;2963118398;111381568;84503
13927312;2164341469;63956823;116247
9872566;1920273442;1980519;6235692
118722782;2016461967;133490392;3199219
88508184;2896908827;2500088085;36711
119281656;2964125608;187173200;1833
118616734;1858251564;195663288;2486617
18660925;2058632875;171172751;371095
146120886;2953475150;195663288;2486617
7086210;1127327991;76304953;1010925
85525114;2069117990;183492911;394738
118942345;2901258855;195663288;2486617
104292575;2935841201;195663288;2486617
14072677;2769946293;79244937;590583
140233646;2578507316;138910149;784
202577531;2972399427;195663288;2486617
15185050;2076304076;39186690;8076
56294056;2582877872;1980519;6235692
55743805;2603286421;2764664775;22954
119130479;2575566770;81159284;54934
118609838;1852518903;195663288;2486617
16101530;2123274771;113416816;14024
